<beam_data>
No,i,j,length,I,K,phai,stiff_ratio,Ci,Cj,category,direction,story,M0,Q0,unit_weight,weight,Z,Zp,B,H,t1,t2,init_group,Mp,M_Lx,M_Lx0,M_Ly,M_Ly0,M_Sx,M_Sy,Q_Lx,Q_Ly,Q_Sx,Q_Sy,N_Lx,N_Ly,N_Sx,N_Sy,ML,QL,Ms,Qs
88,7.2,13.7,18.0,"[133, 134]","[60, 61]","[60, 61]","[133, 134, 339, 340]","[133, 134]","[133, 134, 339, 340]","[143, 144]","[143, 144]","[143, 144, 339, 340]","[143, 144, 339, 340]","[0.24969801607232542, 0.24969801607232542, 0.7777777777777777, 0.7777777777777777]","[0.26703815607734804, 0.26703815607734804, 0.7777777777777777, 0.7777777777777777]","[0.24969801607232542, 0.24969801607232542, 0.7777777777777777, 0.7777777777777777]","[0.26703815607734804, 0.26703815607734804, 0.7777777777777777, 0.7777777777777777]",1753.8153750000001,1753.8153750000001
89,7.2,21.4,18.0,"[134, 135]","[68, 69]","[68, 69]","[134, 135, 347, 348]","[134, 135]","[134, 135, 347, 348]","[150, 151]","[150, 151]","[150, 151, 347, 348]","[150, 151, 347, 348]","[0.24969801607232542, 0.2496980160723253, 0.7777777777777777, 0.7777777777777777]","[0.26703815607734804, 0.26703815607734804, 0.7777777777777777, 0.7777777777777777]","[0.24969801607232542, 0.2496980160723253, 0.7777777777777777, 0.7777777777777777]","[0.26703815607734804, 0.26703815607734804, 0.7777777777777777, 0.7777777777777777]",1753.8153750000001,1753.8153750000001
90,7.2,29.1,18.0,[135],"[76, 77]","[76, 77]","[135, 355, 356]",[135],"[135, 355, 356]","[153, 154]","[153, 154]","[153, 154, 355, 356]","[153, 154, 355, 356]","[0.2496980160723253, 0.7777777777777777, 0.7777777777777777]","[0.2136305248618784, 0.2136305248618784, 0.7777777777777777, 0.7777777777777777]","[0.2496980160723253, 0.7777777777777777, 0.7777777777777777]","[0.2136305248618784, 0.2136305248618784, 0.7777777777777777, 0.7777777777777777]",1753.8153750000001,1753.8153750000001
91,14.4,0.0,18.0,[139],"[84, 85]","[84, 85]","[139, 363, 364]",[139],"[139, 363, 364]","[130, 131]","[130, 131]","[130, 131, 363, 364]","[130, 131, 363, 364]","[0.32044578729281764, 0.7777777777777777, 0.7777777777777777]","[0.2136305248618784, 0.5127132596685084, 0.7777777777777777, 0.7777777777777777]","[0.32044578729281764, 0.7777777777777777, 0.7777777777777777]","[0.2136305248618784, 0.5127132596685084, 0.7777777777777777, 0.7777777777777777]",1753.8153750000001,1753.8153750000001
92,14.4,6.0,18.0,"[139, 140]","[92, 93]","[92, 93]","[139, 140, 371, 372]","[139, 140]","[139, 140, 371, 372]","[137, 138]","[137, 138]","[137, 138, 371, 372]","[137, 138, 371, 372]","[0.32044578729281764, 0.24969801607232542, 0.7777777777777777, 0.7777777777777777]","[0.26703815607734804, 0.6408915745856356, 0.7777777777777777, 0.7777777777777777]","[0.32044578729281764, 0.24969801607232542, 0.7777777777777777, 0.7777777777777777]","[0.26703815607734804, 0.6408915745856356, 0.7777777777777777, 0.7777777777777777]",1753.8153750000001,1753.8153750000001
93,14.4,13.7,18.0,"[140, 141]","[100, 101]","[100, 101]","[140, 141, 379, 380]","[140, 141]","[140, 141, 379, 380]","[144, 145]","[144, 145]","[144, 145, 379, 380]","[144, 145, 379, 380]","[0.24969801607232542, 0.24969801607232542, 0.7777777777777777, 0.7777777777777777]","[0.26703815607734804, 0.6408915745856356, 0.7777777777777777, 0.7777777777777777]","[0.24969801607232542, 0.24969801607232542, 0.7777777777777777, 0.7777777777777777]","[0.26703815607734804, 0.6408915745856356, 0.7777777777777777, 0.7777777777777777]",1753.8153750000001,1753.8153750000001
94,14.4,21.4,18.0,"[141, 142]","[108, 109]","[108, 109]","[141, 142, 387, 388]","[141, 142]","[141, 142, 387, 388]","[151, 152]","[151, 152]","[151, 152, 387, 388]","[151, 152, 387, 388]","[0.24969801607232542, 0.2496980160723253, 0.7777777777777777, 0.7777777777777777]","[0.26703815607734804, 0.6408915745856356, 0.7777777777777777, 0.7777777777777777]","[0.24969801607232542, 0.2496980160723253, 0.7777777777777777, 0.7777777777777777]","[0.26703815607734804, 0.6408915745856356, 0.7777777777777777, 0.7777777777777777]",1753.8153750000001,1753.8153750000001
95,14.4,29.1,18.0,[142],"[116, 117]","[116, 117]","[142, 395, 396]",[142],"[142, 395, 396]","[154, 155]","[154, 155]","[154, 155, 395, 396]","[154, 155, 395, 396]","[0.2496980160723253, 0.7777777777777777, 0.7777777777777777]","[0.2136305248618784, 0.5127132596685084, 0.7777777777777777, 0.7777777777777777]","[0.2496980160723253, 0.7777777777777777, 0.7777777777777777]","[0.2136305248618784, 0.5127132596685084, 0.7777777777777777, 0.7777777777777777]",1753.8153750000001,1753.8153750000001
96,17.4,0.0,18.0,[146],"[124, 125]","[124, 125]","[146, 403, 404]",[146],"[146, 403, 404]",[131],[131],"[131, 403, 404]","[131, 403, 404]","[0.2563566298342541, 0.7777777777777777, 0.7777777777777777]","[0.5127132596685084, 0.7777777777777777, 0.7777777777777777]","[0.2563566298342541, 0.7777777777777777, 0.7777777777777777]","[0.5127132596685084, 0.7777777777777777, 0.7777777777777777]",1753.8153750000001,1753.8153750000001
97,17.4,6.0,18.0,"[146, 147]","[132, 133]","[132, 133]","[146, 147, 411, 412]","[146, 147]","[146, 147, 411, 412]",[138],[138],"[138, 411, 412]","[138, 411, 412]","[0.2563566298342541, 0.19975841285786036, 0.7777777777777777, 0.7777777777777777]","[0.6408915745856356, 0.7777777777777777, 0.7777777777777777]","[0.2563566298342541, 0.19975841285786036, 0.7777777777777777, 0.7777777777777777]","[0.6408915745856356, 0.7777777777777777, 0.7777777777777777]",1753.8153750000001,1753.8153750000001
98,17.4,13.7,18.0,"[147, 148]","[140, 141]","[140, 141]","[147, 148, 419, 420]","[147, 148]","[147, 148, 419, 420]",[145],[145],"[145, 419, 420]","[145, 419, 420]","[0.19975841285786036, 0.19975841285786036, 0.7777777777777777, 0.7777777777777777]","[0.6408915745856356, 0.7777777777777777, 0.7777777777777777]","[0.19975841285786036, 0.19975841285786036, 0.7777777777777777, 0.7777777777777777]","[0.6408915745856356, 0.7777777777777777, 0.7777777777777777]",1753.8153750000001,1753.8153750000001
99,17.4,21.4,18.0,"[148, 149]","[148, 149]","[148, 149]","[148, 149, 427, 428]","[148, 149]","[148, 149, 427, 428]",[152],[152],"[152, 427, 428]","[152, 427, 428]","[0.19975841285786036, 0.19975841285786025, 0.7777777777777777, 0.7777777777777777]","[0.6408915745856356, 0.7777777777777777, 0.7777777777777777]","[0.19975841285786036, 0.19975841285786025, 0.7777777777777777, 0.7777777777777777]","[0.6408915745856356, 0.7777777777777777, 0.7777777777777777]",1753.8153750000001,1753.8153750000001
100,17.4,29.1,18.0,[149],"[156, 157]","[156, 157]","[149, 435, 436]",[149],"[149, 435, 436]",[155],[155],"[155, 435, 436]","[155, 435, 436]","[0.19975841285786025, 0.7777777777777777, 0.7777777777777777]","[0.5127132596685084, 0.7777777777777777, 0.7777777777777777]","[0.19975841285786025, 0.7777777777777777, 0.7777777777777777]","[0.5127132596685084, 0.7777777777777777, 0.7777777777777777]",1753.8153750000001,1753.8153750000001
101,0.0,0.0,22.5,[156],"[5, 6]","[5, 6]","[156, 284, 285]",[156],"[156, 284, 285]",[160],[160],"[160, 284, 285]","[160, 284, 285]","[0.2563566298342541, 0.7777777777777777, 0.7777777777777777]","[0.2136305248618784, 0.7777777777777777, 0.7777777777777777]","[0.2563566298342541, 0.7777777777777777, 0.7777777777777777]","[0.2136305248618784, 0.7777777777777777, 0.7777777777777777]",979.783675,979.783675
102,0.0,6.0,22.5,"[156, 157]","[13, 14]","[13, 14]","[156, 157, 292, 293]","[156, 157]","[156, 157, 292, 293]",[167],[167],"[167, 292, 293]","[167, 292, 293]","[0.2563566298342541, 0.19975841285786036, 0.7777777777777777, 0.7777777777777777]","[0.26703815607734804, 0.7777777777777777, 0.7777777777777777]","[0.2563566298342541, 0.19975841285786036, 0.7777777777777777, 0.7777777777777777]","[0.26703815607734804, 0.7777777777777777, 0.7777777777777777]",979.783675,979.783675
103,0.0,13.7,22.5,"[157, 158]","[21, 22]","[21, 22]","[157, 158, 300, 301]","[157, 158]","[157, 158, 300, 301]",[174],[174],"[174, 300, 301]","[174, 300, 301]","[0.19975841285786036, 0.19975841285786036, 0.7777777777777777, 0.7777777777777777]","[0.26703815607734804, 0.7777777777777777, 0.7777777777777777]","[0.19975841285786036, 0.19975841285786036, 0.7777777777777777, 0.7777777777777777]","[0.26703815607734804, 0.7777777777777777, 0.7777777777777777]",979.783675,979.783675
104,0.0,21.4,22.5,"[158, 159]","[29, 30]","[29, 30]","[158, 159, 308, 309]","[158, 159]","[158, 159, 308, 309]",[181],[181],"[181, 308, 309]","[181, 308, 309]","[0.19975841285786036, 0.19975841285786025, 0.7777777777777777, 0.7777777777777777]","[0.26703815607734804, 0.7777777777777777, 0.7777777777777777]","[0.19975841285786036, 0.19975841285786025, 0.7777777777777777, 0.7777777777777777]","[0.26703815607734804, 0.7777777777777777, 0.7777777777777777]",979.783675,979.783675
105,0.0,29.1,22.5,[159],"[37, 38]","[37, 38]","[159, 316, 317]",[159],"[159, 316, 317]",[184],[184],"[184, 316, 317]","[184, 316, 317]","[0.19975841285786025, 0.7777777777777777, 0.7777777777777777]","[0.2136305248618784, 0.7777777777777777, 0.7777777777777777]","[0.19975841285786025, 0.7777777777777777, 0.7777777777777777]","[0.2136305248618784, 0.7777777777777777, 0.7777777777777777]",979.783675,979.783675
106,7.2,0.0,22.5,[163],"[45, 46]","[45, 46]","[163, 324, 325]",[163],"[163, 324, 325]","[160, 161]","[160, 161]","[160, 161, 324, 325]","[160, 161, 324, 325]","[0.32044578729281764, 0.7777777777777777, 0.7777777777777777]","[0.2136305248618784, 0.2136305248618784, 0.7777777777777777, 0.7777777777777777]","[0.32044578729281764, 0.7777777777777777, 0.7777777777777777]","[0.2136305248618784, 0.2136305248618784, 0.7777777777777777, 0.7777777777777777]",1238.6604750000001,979.783675
107,7.2,6.0,22.5,"[163, 164]","[53, 54]","[53, 54]","[163, 164, 332, 333]","[163, 164]","[163, 164, 332, 333]","[167, 168]","[167, 168]","[167, 168, 332, 333]","[167, 168, 332, 333]","[0.32044578729281764, 0.24969801607232542, 0.7777777777777777, 0.7777777777777777]","[0.26703815607734804, 0.26703815607734804, 0.7777777777777777, 0.7777777777777777]","[0.32044578729281764, 0.24969801607232542, 0.7777777777777777, 0.7777777777777777]","[0.26703815607734804, 0.26703815607734804, 0.7777777777777777, 0.7777777777777777]",1238.6604750000001,979.783675
108,7.2,13.7,22.5,"[164, 165]","[61, 62]","[61, 62]","[164, 165, 340, 341]","[164, 165]","[164, 165, 340, 341]","[174, 175]","[174, 175]","[174, 175, 340, 341]","[174, 175, 340, 341]","[0.24969801607232542, 0.24969801607232542, 0.7777777777777777, 0.7777777777777777]","[0.26703815607734804, 0.26703815607734804, 0.7777777777777777, 0.7777777777777777]","[0.24969801607232542, 0.24969801607232542, 0.7777777777777777, 0.7777777777777777]","[0.26703815607734804, 0.26703815607734804, 0.7777777777777777, 0.7777777777777777]",1238.6604750000001,979.783675
109,7.2,21.4,22.5,"[165, 166]","[69, 70]","[69, 70]","[165, 166, 348, 349]","[165, 166]","[165, 166, 348, 349]","[181, 182]","[181, 182]","[181, 182, 348, 349]","[181, 182, 348, 349]","[0.24969801607232542, 0.2496980160723253, 0.7777777777777777, 0.7777777777777777]","[0.26703815607734804, 0.26703815607734804, 0.7777777777777777, 0.7777777777777777]","[0.24969801607232542, 0.2496980160723253, 0.7777777777777777, 0.7777777777777777]","[0.26703815607734804, 0.26703815607734804, 0.7777777777777777, 0.7777777777777777]",1238.6604750000001,979.783675
110,7.2,29.1,22.5,[166],"[77, 78]","[77, 78]","[166, 356, 357]",[166],"[166, 356, 357]","[184, 185]","[184, 185]","[184, 185, 356, 357]","[184, 185, 356, 357]","[0.2496980160723253, 0.7777777777777777, 0.7777777777777777]","[0.2136305248618784, 0.2136305248618784, 0.7777777777777777, 0.7777777777777777]","[0.2496980160723253, 0.7777777777777777, 0.7777777777777777]","[0.2136305248618784, 0.2136305248618784, 0.7777777777777777, 0.7777777777777777]",1238.6604750000001,979.783675
111,14.4,0.0,22.5,[170],"[85, 86]","[85, 86]","[170, 364, 365]",[170],"[170, 364, 365]","[161, 162]","[161, 162]","[161, 162, 364, 365]","[161, 162, 364, 365]","[0.32044578729281764, 0.7777777777777777, 0.7777777777777777]","[0.2136305248618784, 0.5127132596685084, 0.7777777777777777, 0.7777777777777777]","[0.32044578729281764, 0.7777777777777777, 0.7777777777777777]","[0.2136305248618784, 0.5127132596685084, 0.7777777777777777, 0.7777777777777777]",1238.6604750000001,1109.2220750000001
112,14.4,6.0,22.5,"[170, 171]","[93, 94]","[93, 94]","[170, 171, 372, 373]","[170, 171]","[170, 171, 372, 373]","[168, 169]","[168, 169]","[168, 169, 372, 373]","[168, 169, 372, 373]","[0.32044578729281764, 0.24969801607232542, 0.7777777777777777, 0.7777777777777777]","[0.26703815607734804, 0.6408915745856356, 0.7777777777777777, 0.7777777777777777]","[0.32044578729281764, 0.24969801607232542, 0.7777777777777777, 0.7777777777777777]","[0.26703815607734804, 0.6408915745856356, 0.7777777777777777, 0.7777777777777777]",1109.2220750000001,1267.4751374999998
113,14.4,13.7,22.5,"[171, 172]","[101, 102]","[101, 102]","[171, 172, 380, 381]","[171, 172]","[171, 172, 380, 381]","[175, 176]","[175, 176]","[175, 176, 380, 381]","[175, 176, 380, 381]","[0.24969801607232542, 0.24969801607232542, 0.7777777777777777, 0.7777777777777777]","[0.26703815607734804, 0.6408915745856356, 0.7777777777777777, 0.7777777777777777]","[0.24969801607232542, 0.24969801607232542, 0.7777777777777777, 0.7777777777777777]","[0.26703815607734804, 0.6408915745856356, 0.7777777777777777, 0.7777777777777777]",979.783675,1267.4751374999998
114,14.4,21.4,22.5,"[172, 173]","[109, 110]","[109, 110]","[172, 173, 388, 389]","[172, 173]","[172, 173, 388, 389]","[182, 183]","[182, 183]","[182, 183, 388, 389]","[182, 183, 388, 389]","[0.24969801607232542, 0.2496980160723253, 0.7777777777777777, 0.7777777777777777]","[0.26703815607734804, 0.6408915745856356, 0.7777777777777777, 0.7777777777777777]","[0.24969801607232542, 0.2496980160723253, 0.7777777777777777, 0.7777777777777777]","[0.26703815607734804, 0.6408915745856356, 0.7777777777777777, 0.7777777777777777]",979.783675,1267.4751374999998
115,14.4,29.1,22.5,[173],"[117, 118]","[117, 118]","[173, 396, 397]",[173],"[173, 396, 397]","[185, 186]","[185, 186]","[185, 186, 396, 397]","[185, 186, 396, 397]","[0.2496980160723253, 0.7777777777777777, 0.7777777777777777]","[0.2136305248618784, 0.5127132596685084, 0.7777777777777777, 0.7777777777777777]","[0.2496980160723253, 0.7777777777777777, 0.7777777777777777]","[0.2136305248618784, 0.5127132596685084, 0.7777777777777777, 0.7777777777777777]",979.783675,1109.2220750000001
116,17.4,0.0,22.5,[177],"[125, 126]","[125, 126]","[177, 404, 405]",[177],"[177, 404, 405]",[162],[162],"[162, 404, 405]","[162, 404, 405]","[0.2563566298342541, 0.7777777777777777, 0.7777777777777777]","[0.5127132596685084, 0.7777777777777777, 0.7777777777777777]","[0.2563566298342541, 0.7777777777777777, 0.7777777777777777]","[0.5127132596685084, 0.7777777777777777, 0.7777777777777777]",979.783675,1238.6604750000001
117,17.4,6.0,22.5,"[177, 178]","[133, 134]","[133, 134]","[177, 178, 412, 413]","[177, 178]","[177, 178, 412, 413]",[169],[169],"[169, 412, 413]","[169, 412, 413]","[0.2563566298342541, 0.19975841285786036, 0.7777777777777777, 0.7777777777777777]","[0.6408915745856356, 0.7777777777777777, 0.7777777777777777]","[0.2563566298342541, 0.19975841285786036, 0.7777777777777777, 0.7777777777777777]","[0.6408915745856356, 0.7777777777777777, 0.7777777777777777]",979.783675,1555.1665999999998
118,17.4,13.7,22.5,"[178, 179]","[141, 142]","[141, 142]","[178, 179, 420, 421]","[178, 179]","[178, 179, 420, 421]",[176],[176],"[176, 420, 421]","[176, 420, 421]","[0.19975841285786036, 0.19975841285786036, 0.7777777777777777, 0.7777777777777777]","[0.6408915745856356, 0.7777777777777777, 0.7777777777777777]","[0.19975841285786036, 0.19975841285786036, 0.7777777777777777, 0.7777777777777777]","[0.6408915745856356, 0.7777777777777777, 0.7777777777777777]",979.783675,1555.1665999999998
119,17.4,21.4,22.5,"[179, 180]","[149, 150]","[149, 150]","[179, 180, 428, 429]","[179, 180]","[179, 180, 428, 429]",[183],[183],"[183, 428, 429]","[183, 428, 429]","[0.19975841285786036, 0.19975841285786025, 0.7777777777777777, 0.7777777777777777]","[0.6408915745856356, 0.7777777777777777, 0.7777777777777777]","[0.19975841285786036, 0.19975841285786025, 0.7777777777777777, 0.7777777777777777]","[0.6408915745856356, 0.7777777777777777, 0.7777777777777777]",979.783675,1555.1665999999998
120,17.4,29.1,22.5,[180],"[157, 158]","[157, 158]","[180, 436, 437]",[180],"[180, 436, 437]",[186],[186],"[186, 436, 437]","[186, 436, 437]","[0.19975841285786025, 0.7777777777777777, 0.7777777777777777]","[0.5127132596685084, 0.7777777777777777, 0.7777777777777777]","[0.19975841285786025, 0.7777777777777777, 0.7777777777777777]","[0.5127132596685084, 0.7777777777777777, 0.7777777777777777]",979.783675,1238.6604750000001
121,0.0,0.0,27.0,[187],"[6, 7]","[6, 7]","[187, 285, 286]",[187],"[187, 285, 286]",[191],[191],"[191, 285, 286]","[191, 285, 286]","[0.2563566298342541, 0.7777777777777777, 0.7777777777777777]","[0.2136305248618784, 0.7777777777777777, 0.7777777777777777]","[0.2563566298342541, 0.7777777777777777, 0.7777777777777777]","[0.2136305248618784, 0.7777777777777777, 0.7777777777777777]",979.783675,979.783675
122,0.0,6.0,27.0,"[187, 188]","[14, 15]","[14, 15]","[187, 188, 293, 294]","[187, 188]","[187, 188, 293, 294]",[198],[198],"[198, 293, 294]","[198, 293, 294]","[0.2563566298342541, 0.19975841285786036, 0.7777777777777777, 0.7777777777777777]","[0.26703815607734804, 0.7777777777777777, 0.7777777777777777]","[0.2563566298342541, 0.19975841285786036, 0.7777777777777777, 0.7777777777777777]","[0.26703815607734804, 0.7777777777777777, 0.7777777777777777]",979.783675,979.783675
123,0.0,13.7,27.0,"[188, 189]","[22, 23]","[22, 23]","[188, 189, 301, 302]","[188, 189]","[188, 189, 301, 302]",[205],[205],"[205, 301, 302]","[205, 301, 302]","[0.19975841285786036, 0.19975841285786036, 0.7777777777777777, 0.7777777777777777]","[0.26703815607734804, 0.7777777777777777, 0.7777777777777777]","[0.19975841285786036, 0.19975841285786036, 0.7777777777777777, 0.7777777777777777]","[0.26703815607734804, 0.7777777777777777, 0.7777777777777777]",979.783675,979.783675
124,0.0,21.4,27.0,"[189, 190]","[30, 31]","[30, 31]","[189, 190, 309, 310]","[189, 190]","[189, 190, 309, 310]",[212],[212],"[212, 309, 310]","[212, 309, 310]","[0.19975841285786036, 0.19975841285786025, 0.7777777777777777, 0.7777777777777777]","[0.26703815607734804, 0.7777777777777777, 0.7777777777777777]","[0.19975841285786036, 0.19975841285786025, 0.7777777777777777, 0.7777777777777777]","[0.26703815607734804, 0.7777777777777777, 0.7777777777777777]",979.783675,979.783675
125,0.0,29.1,27.0,[190],"[38, 39]","[38, 39]","[190, 317, 318]",[190],"[190, 317, 318]",[215],[215],"[215, 317, 318]","[215, 317, 318]","[0.19975841285786025, 0.7777777777777777, 0.7777777777777777]","[0.2136305248618784, 0.7777777777777777, 0.7777777777777777]","[0.19975841285786025, 0.7777777777777777, 0.7777777777777777]","[0.2136305248618784, 0.7777777777777777, 0.7777777777777777]",979.783675,979.783675
126,7.2,0.0,27.0,[194],"[46, 47]","[46, 47]","[194, 325, 326]",[194],"[194, 325, 326]","[191, 192]","[191, 192]","[191, 192, 325, 326]","[191, 192, 325, 326]","[0.32044578729281764, 0.7777777777777777, 0.7777777777777777]","[0.2136305248618784, 0.2136305248618784, 0.7777777777777777, 0.7777777777777777]","[0.32044578729281764, 0.7777777777777777, 0.7777777777777777]","[0.2136305248618784, 0.2136305248618784, 0.7777777777777777, 0.7777777777777777]",1238.6604750000001,979.783675
127,7.2,6.0,27.0,"[194, 195]","[54, 55]","[54, 55]","[194, 195, 333, 334]","[194, 195]","[194, 195, 333, 334]","[198, 199]","[198, 199]","[198, 199, 333, 334]","[198, 199, 333, 334]","[0.32044578729281764, 0.24969801607232542, 0.7777777777777777, 0.7777777777777777]","[0.26703815607734804, 0.26703815607734804, 0.7777777777777777, 0.7777777777777777]","[0.32044578729281764, 0.24969801607232542, 0.7777777777777777, 0.7777777777777777]","[0.26703815607734804, 0.26703815607734804, 0.7777777777777777, 0.7777777777777777]",1109.2220750000001,979.783675
